bait.Gene.name,prey.Gene.name,enrichment
ENSG00000171992,KIAA1009,2.212888
ENSG00000171992,ENSG00000247596,4.484
ENSG00000171992,ENSG00000198826,3.08855
ENSG00000171992,ENSG00000133030,2.804037
ENSG00000171992,ENSG00000156535,3.957566
ENSG00000171992,ENSG00000144824,3.430713
ENSG00000171992,ENSG00000169641,3.445422
ENSG00000171992,C19orf21,2.686707
ENSG00000171992,ENSG00000161714,2.606637
ENSG00000171992,ENSG00000171992,6.597611
ENSG00000171992,ENSG00000171992,5.133954
ENSG00000171992,ENSG00000196526,3.177006
ENSG00000171992,ENSG00000013588,2.463068
ENSG00000171992,ENSG00000136153,2.034338
ENSG00000171992,ENSG00000106789,3.075965
ENSG00000171992,ENSG00000161203,4.496179
ENSG00000171992,ENSG00000278259,2.955869
ENSG00000171992,ENSG00000110237,2.716609
ENSG00000171992,ENSG00000108819,2.240527
ENSG00000171992,ENSG00000136950,3.496756
ENSG00000171992,ENSG00000172725,2.893255
ENSG00000171992,ENSG00000107816,3.810591
ENSG00000171992,ENSG00000156599,3.919708
ENSG00000171992,ENSG00000181722,2.02506
ENSG00000171992,ENSG00000128833,3.63824
ENSG00000171992,ENSG00000138756,4.873359
ENSG00000171992,ENSG00000138594,2.209546
ENSG00000171992,ENSG00000039560,3.713565
ENSG00000171992,ENSG00000143375,2.756754
ENSG00000171992,ENSG00000148700,3.748891
ENSG00000171992,ENSG00000050405,1.672352
ENSG00000171992,ENSG00000050405,3.370452
ENSG00000171992,ENSG00000165912,2.214589
ENSG00000171992,ENSG00000158528,2.497444
ENSG00000171992,ENSG00000167306,3.085208
ENSG00000171992,ENSG00000118777,3.077003
ENSG00000171992,ENSG00000165410,4.942378
ENSG00000171992,AKAP2,3.818061
ENSG00000171992,ENSG00000197535,4.178221
ENSG00000171992,ENSG00000093167,2.765189
ENSG00000175029,ENSG00000163510,1.465153
ENSG00000175029,ENSG00000156675,2.850904
ENSG00000175029,ENSG00000171940,3.628056
ENSG00000175029,ENSG00000075413,6.607909
ENSG00000175029,ENSG00000167508,1.361913
ENSG00000175029,ENSG00000175029,6.76628
ENSG00000175029,ENSG00000139746,2.815117
ENSG00000175029,KIAA1704,1.328158
ENSG00000175029,ENSG00000014164,1.809233
ENSG00000175029,ENSG00000173933,2.079912
EIF2C3,ENSG00000138433,1.14062
EIF2C3,ENSG00000090905,4.063937
EIF2C3,Q96CN0,4.309774
EIF2C3,EIF2C3,11.28542
EIF2C3,ENSG00000166170,1.422741
EIF2C3,ENSG00000100354,3.429778
EIF2C3,ENSG00000100697,4.233688
ENSG00000133704,ENSG00000147789,9.382336
ENSG00000133704,ENSG00000021762,1.42251
ENSG00000133704,ENSG00000214022,7.739972
ENSG00000133704,ENSG00000184517,8.666905
ENSG00000133704,ENSG00000136717,2.081768
ENSG00000133704,ENSG00000133704,11.09268
ENSG00000133704,ENSG00000185379,2.591543
ENSG00000133704,ENSG00000114423,3.624026
ENSG00000133704,ENSG00000130726,5.194639
ENSG00000133704,ZNF498,4.846619
ENSG00000133704,ENSG00000183337,1.563663
ENSG00000133704,ENSG00000205189,7.265565
ENSG00000133704,ENSG00000185730,7.884469
ENSG00000133704,ENSG00000130844,7.7408
ENSG00000133704,ENSG00000102870,12.12565
ENSG00000133704,ENSG00000151498,2.315928
ENSG00000151208,ENSG00000072518,2.550676
ENSG00000151208,ENSG00000122483,3.76743
ENSG00000151208,FOPNL,5.150244
ENSG00000151208,ENSG00000117155,4.622536
ENSG00000151208,ENSG00000046651,2.755995
ENSG00000151208,ENSG00000075413,7.144417
ENSG00000151208,ENSG00000078674,5.354512
ENSG00000151208,ENSG00000198920,6.04227
ENSG00000151208,ENSG00000151208,8.710197
ENSG00000151208,ENSG00000083535,3.284505
ENSG00000151208,ENSG00000165732,1.569993
ENSG00000151208,ENSG00000112877,4.137594
ENSG00000151208,AZI1,5.663927
ENSG00000151208,SOGA2,5.794125
ENSG00000197226,ENSG00000137221,1.550223
ENSG00000197226,ENSG00000197226,9.631571
ENSG00000082641,ENSG00000082641,6.891875
ENSG00000082641,ENSG00000163625,1.694331
ENSG00000082641,ENSG00000198853,1.733999
ENSG00000082641,ENSG00000182307,0.9203023
ENSG00000082641,ENSG00000028310,1.327472
ENSG00000185122,ENSG00000178127,2.664839
ENSG00000185122,ENSG00000046651,2.562666
ENSG00000185122,ENSG00000185379,2.772417
ENSG00000185122,ENSG00000185122,8.99038
ENSG00000185122,ENSG00000100603,0.9484207
ENSG00000185122,ENSG00000059122,3.013352
ENSG00000185122,ENSG00000023287,2.088043
ENSG00000185122,ENSG00000128191,1.171508
ENSG00000185122,ENSG00000145817,2.068685
ENSG00000185122,ENSG00000104369,1.537519
ENSG00000185122,ENSG00000006453,1.531543
ENSG00000185122,ENSG00000157240,3.629489
ENSG00000078674,C11orf30;EMSY,2.908685
ENSG00000078674,WDR67,3.688836
ENSG00000078674,ENSG00000078674,6.123665
ENSG00000078674,ENSG00000161996,4.754169
ENSG00000078674,FOPNL,4.079791
ENSG00000078674,ENSG00000117155,3.858093
ENSG00000078674,ENSG00000046651,3.339756
ENSG00000078674,ENSG00000078674,6.368617
ENSG00000078674,ENSG00000198920,5.242743
ENSG00000078674,ENSG00000135837,3.49823
ENSG00000078674,ENSG00000101752,4.297477
ENSG00000078674,ENSG00000083535,2.825484
ENSG00000078674,ENSG00000140463,3.845507
ENSG00000078674,ENSG00000120647,5.131541
ENSG00000078674,ENSG00000112877,4.651067
ENSG00000078674,AZI1,6.504806
ENSG00000078674,ENSG00000080845,3.269039
ENSG00000078674,ENSG00000104983,3.265138
ENSG00000138182,KIAA1598,8.441795
ENSG00000138182,ENSG00000147202,2.234827
ENSG00000138182,ENSG00000087365,2.520497
ENSG00000138182,ENSG00000007168,3.92591
ENSG00000138182,ENSG00000148773,1.02223
ENSG00000138182,ENSG00000005156,1.385567
ENSG00000138182,ENSG00000169221,1.704543
ENSG00000138182,ENSG00000067334,1.125586
ENSG00000138182,ENSG00000138182,6.776603
ENSG00000138182,ENSG00000137574,3.217936
ENSG00000138182,ENSG00000124571,2.498706
ENSG00000138182,ENSG00000140382,0.93388
ENSG00000138182,ENSG00000072864,6.978207
ENSG00000138182,KIAA0947,1.046323
ENSG00000181555,ENSG00000124507,3.054828
ENSG00000181555,ENSG00000154358,1.357346
ENSG00000181555,ENSG00000131697,2.521265
ENSG00000181555,ENSG00000068878,2.704153
ENSG00000181555,ENSG00000067248,1.112732
ENSG00000181555,ENSG00000132793,2.42169
ENSG00000181555,ENSG00000181555,6.825672
ENSG00000181555,ENSG00000143319,1.005797
ENSG00000181555,PTPLAD1,3.195693
ENSG00000128654,NRD1,2.758944
ENSG00000128654,ENSG00000106554,5.649486
ENSG00000128654,ENSG00000034533,2.787913
ENSG00000128654,ENSG00000128654,12.8411
ENSG00000128654,ENSG00000118705,2.207939
ENSG00000128654,ENSG00000213585,3.02901
ENSG00000128654,PHB,3.824233
ENSG00000128654,ENSG00000165637,4.1171
ENSG00000128654,ENSG00000044446,9.459991
ENSG00000128654,ENSG00000133835,2.983193
ENSG00000128654,ENSG00000132305,7.674516
ENSG00000128654,ENSG00000177034,6.476603
ENSG00000128654,CCDC84,2.377899
ENSG00000128654,C12orf23,2.196624
ENSG00000128654,ENSG00000164366,5.260394
ENSG00000128654,ENSG00000161203,6.025502
ENSG00000128654,C9orf89,7.809129
ENSG00000128654,FAM82A2,2.827734
ENSG00000128654,ENSG00000215021,3.304029
ENSG00000128654,ENSG00000159685,11.13542
ENSG00000128654,ENSG00000147123,3.3181
ENSG00000128654,ENSG00000100347,10.78115
ENSG00000128654,ENSG00000134255,2.358989
ENSG00000173171,ENSG00000145734,2.757489
ENSG00000173171,ENSG00000133226,1.195233
ENSG00000173171,ENSG00000058262,1.277649
ENSG00000173171,ENSG00000133818,3.798011
ENSG00000173171,ATP5L,0.9221938
ENSG00000173171,ENSG00000100038,2.536175
ENSG00000173171,ENSG00000123838,2.485393
ENSG00000173171,ENSG00000010810,1.649512
ENSG00000173171,ENSG00000179335,0.9849773
ENSG00000173171,ENSG00000114416,1.862241
ENSG00000173171,ENSG00000129245,1.58115
ENSG00000173171,ENSG00000102081,1.4547
ENSG00000173171,ENSG00000173171,8.223203
ENSG00000173171,ENSG00000148660,1.76745
ENSG00000173171,ENSG00000064995,1.303929
ENSG00000173171,ENSG00000132305,2.983085
ENSG00000173171,LEPRE1,1.315695
ENSG00000173171,C12orf23,2.202635
ENSG00000173171,ENSG00000123124,2.832109
ENSG00000173171,ENSG00000187325,1.168449
ENSG00000133392,ENSG00000173960,3.184633
ENSG00000133392,ENSG00000034533,3.031389
ENSG00000133392,WDR67,2.61393
ENSG00000133392,ENSG00000164087,3.363598
ENSG00000133392,ENSG00000162704,2.668874
ENSG00000133392,ENSG00000197321,2.67679
ENSG00000133392,ENSG00000123838,2.060709
ENSG00000133392,ENSG00000196924,3.061301
ENSG00000133392,ENSG00000133392,9.113791
ENSG00000133392,ENSG00000077549,2.911935
ENSG00000133392,ENSG00000092841,2.069049
ENSG00000133392,ENSG00000115091,3.070825
ENSG00000133392,ENSG00000108953,0.9885459
ENSG00000133392,ENSG00000051180,1.25427
ENSG00000133392,TMEM189;UBE2V1,2.488564
ENSG00000133392,ENSG00000017797,3.262742
ENSG00000133392,ENSG00000203485,3.508244
ENSG00000133392,ENSG00000151176,1.914097
ENSG00000133392,ENSG00000108829,1.723385
ENSG00000133392,ENSG00000136950,2.79171
ENSG00000133392,ENSG00000136146,1.316667
ENSG00000133392,ENSG00000143375,2.498091
ENSG00000138778,ENSG00000163539,3.953709
ENSG00000138778,ENSG00000046651,1.857274
ENSG00000138778,ENSG00000197321,2.046038
ENSG00000138778,ENSG00000138778,5.489855
ENSG00000138778,ENSG00000197694,2.522795
ENSG00000138778,ENSG00000078674,3.096126
ENSG00000138778,C19orf21,1.974053
ENSG00000138778,ENSG00000171992,2.189065
ENSG00000138778,ENSG00000143314,1.5811
ENSG00000138778,ENSG00000185736,1.140225
ENSG00000138778,AZI1,3.79424
ENSG00000138182,ENSG00000034533,2.762583
ENSG00000138182,ENSG00000143776,2.07216
ENSG00000138182,ENSG00000123983,1.82305
ENSG00000138182,ENSG00000166598,1.598199
ENSG00000138182,ENSG00000254772,1.551683
ENSG00000138182,ENSG00000008405,2.799066
ENSG00000138182,ENSG00000162642,2.040732
ENSG00000138182,DKFZp781D1416;STAG1,2.558697
ENSG00000138182,ENSG00000164237,2.451421
ENSG00000138182,ENSG00000175073,4.286898
ENSG00000138182,ENSG00000138182,4.947486
ENSG00000138182,ENSG00000134294,2.129132
ENSG00000138182,CCDC94,1.649064
ENSG00000138182,ENSG00000154059,2.081918
ENSG00000138182,kdm2a;KDM2A,2.851621
ENSG00000100749,ENSG00000074755,1.419347
ENSG00000100749,ENSG00000100749,11.70146
ENSG00000134086,ENSG00000134086,12.27069
ENSG00000134086,ENSG00000144674,3.722945
ENSG00000134086,ENSG00000153827,1.52604
ENSG00000139687,ENSG00000139687,8.171684
ENSG00000139687,ENSG00000102178,3.006415
ENSG00000139687,BAG6;BAT3,3.119833
ENSG00000139687,ENSG00000148634,2.917793
ENSG00000139687,ENSG00000139746,3.188067
ENSG00000139687,ENSG00000101413,2.616228
ENSG00000111328,ENSG00000167491,7.552831
ENSG00000111328,ENSG00000057935,9.369415
ENSG00000111328,ENSG00000170004,3.197644
ENSG00000111328,ENSG00000111642,6.938393
ENSG00000111328,ENSG00000111328,13.38804
ENSG00000111328,ENSG00000196591,4.328721
ENSG00000111328,DKFZp686F2281;MTA2,9.802249
ENSG00000111328,ENSG00000071655,10.57371
ENSG00000111328,ENSG00000162521,3.821943
ENSG00000111328,ENSG00000182979,4.112745
ENSG00000111328,ENSG00000116478,3.632917
ENSG00000111328,ENSG00000102054,4.788853
ENSG00000111328,ENSG00000143614,9.049311
ENSG00000111328,ENSG00000134046,8.564985
ENSG00000166813,NRD1,2.678927
ENSG00000166813,C11orf30;EMSY,2.996739
ENSG00000166813,WDR67,2.501019
ENSG00000166813,ENSG00000078674,5.131126
ENSG00000166813,ENSG00000122483,3.013595
ENSG00000166813,ENSG00000085511,2.056041
ENSG00000166813,ENSG00000101773,2.232946
ENSG00000166813,ENSG00000117155,5.186962
ENSG00000166813,ENSG00000145911,3.353722
ENSG00000166813,ENSG00000197965,2.363251
ENSG00000166813,ENSG00000124356,4.422675
ENSG00000166813,ENSG00000136518,1.046398
ENSG00000166813,ENSG00000134982,2.273697
ENSG00000166813,ENSG00000163655,2.391197
ENSG00000166813,ENSG00000183963,3.791635
ENSG00000166813,ENSG00000142798,1.291981
ENSG00000166813,ENSG00000078674,5.796969
ENSG00000166813,ENSG00000166813,13.78992
ENSG00000166813,ENSG00000107560,2.369603
ENSG00000166813,ENSG00000137413,1.082595
ENSG00000166813,ENSG00000144824,3.335562
ENSG00000166813,ENSG00000083535,4.12114
ENSG00000166813,ENSG00000130158,2.235362
ENSG00000166813,ENSG00000140463,5.511335
ENSG00000166813,ENSG00000120647,4.709531
ENSG00000166813,ENSG00000112877,4.623599
ENSG00000166813,ENSG00000154059,2.167176
ENSG00000166813,ENSG00000196950,1.48125
ENSG00000166813,AZI1,5.172166
ENSG00000166813,ENSG00000104983,3.749279
ENSG00000128833,ENSG00000196586,3.266417
ENSG00000128833,ENSG00000164087,4.429414
ENSG00000128833,ENSG00000100014,2.417024
ENSG00000128833,ENSG00000196535,2.887861
ENSG00000128833,ENSG00000213719,3.462934
ENSG00000128833,ENSG00000058272,2.363735
ENSG00000128833,ENSG00000145911,2.015741
ENSG00000128833,ENSG00000130429,2.50395
ENSG00000128833,ENSG00000163466,3.382257
ENSG00000128833,ENSG00000111229,3.82623
ENSG00000128833,ENSG00000162704,3.695957
ENSG00000128833,ENSG00000167657,2.749425
ENSG00000128833,ENSG00000130402,2.269569
ENSG00000128833,ENSG00000128641,2.100628
ENSG00000128833,ENSG00000127511,1.672506
ENSG00000128833,ENSG00000197965,1.925535
ENSG00000128833,ENSG00000197321,3.285095
ENSG00000128833,ENSG00000196961,2.599716
ENSG00000128833,ENSG00000102144,1.743894
ENSG00000128833,ENSG00000143549,1.883179
ENSG00000128833,ENSG00000198467,3.406629
ENSG00000128833,ENSG00000198467,2.579034
ENSG00000128833,ENSG00000175416,2.237625
ENSG00000128833,ENSG00000196924,3.32986
ENSG00000128833,ENSG00000136842,2.706006
ENSG00000128833,ENSG00000198898,2.402136
ENSG00000128833,ENSG00000077549,3.379152
ENSG00000128833,ENSG00000160285,4.258934
ENSG00000128833,ENSG00000116489,1.957397
ENSG00000128833,ENSG00000115091,4.230657
ENSG00000128833,ENSG00000138071,3.441942
ENSG00000128833,ENSG00000172531,2.120553
ENSG00000128833,ENSG00000184009,1.258112
ENSG00000128833,ENSG00000115306,2.024349
ENSG00000128833,ENSG00000115306,3.259742
ENSG00000128833,ENSG00000162614,2.687567
ENSG00000128833,ENSG00000157483,3.032119
ENSG00000128833,ENSG00000177731,2.969825
ENSG00000128833,ENSG00000197694,2.033526
ENSG00000128833,ENSG00000046604,2.98947
ENSG00000128833,ENSG00000085733,3.38813
ENSG00000128833,ENSG00000203485,4.912211
ENSG00000128833,ENSG00000176058,3.23489
ENSG00000128833,ENSG00000128487,3.318049
ENSG00000128833,ENSG00000107863,2.264523
ENSG00000128833,ENSG00000107897,2.834306
ENSG00000128833,KIAA1009,2.897537
ENSG00000128833,ENSG00000198826,2.66469
ENSG00000128833,ENSG00000156535,3.504575
ENSG00000128833,ENSG00000169641,2.468475
ENSG00000128833,C19orf21,2.318642
ENSG00000128833,ENSG00000171992,2.24146
ENSG00000128833,ENSG00000196526,2.362205
ENSG00000128833,ATP5S,3.130329
ENSG00000128833,ENSG00000136950,3.954944
ENSG00000128833,ENSG00000172725,3.256823
ENSG00000128833,ENSG00000117148,0.9015115
ENSG00000128833,ENSG00000128833,4.414704
ENSG00000128833,ENSG00000185658,2.739658
ENSG00000128833,ENSG00000064545,2.147892
ENSG00000128833,ENSG00000138594,2.185838
ENSG00000128833,ENSG00000039560,2.330291
ENSG00000128833,ENSG00000143375,2.694865
ENSG00000128833,ENSG00000050405,2.690322
ENSG00000128833,ENSG00000118777,3.509535
ENSG00000128833,AKAP2,2.540031
ENSG00000128833,ENSG00000197535,5.128091
ENSG00000128833,ENSG00000093167,2.988364
C20orf43;RTFDC1,ENSG00000169139,2.365903
C20orf43;RTFDC1,ENSG00000139746,1.587514
C20orf43;RTFDC1,ENSG00000139746,3.100525
C20orf43;RTFDC1,ENSG00000063761,3.657328
C20orf43;RTFDC1,ENSG00000196233,1.865705
C20orf43;RTFDC1,ENSG00000173933,2.686969
C20orf43;RTFDC1,C20orf43;RTFDC1,11.52198
C20orf43;RTFDC1,ENSG00000123095,3.647835
HEATR2,ENSG00000143183,1.333573
HEATR2,ENSG00000176058,2.77364
HEATR2,ENSG00000080345,1.141358
HEATR2,HEATR2,5.406178
HEATR2,ENSG00000014164,1.454234
HEATR2,ENSG00000163611,1.165838
HEATR2,ENSG00000135365,1.826725
HEATR2,ENSG00000177548,1.479395
ENSG00000165097,WHSC1L1,5.267583
ENSG00000165097,ENSG00000143970,5.66843
ENSG00000165097,ENSG00000101639,1.67871
ENSG00000165097,ENSG00000163930,4.585015
ENSG00000165097,ENSG00000108349,1.007742
ENSG00000165097,ENSG00000178741,1.34527
ENSG00000165097,ENSG00000077380,1.373809
ENSG00000165097,ENSG00000155393,1.12351
ENSG00000165097,ENSG00000165097,12.24532
ENSG00000165097,ENSG00000119203,0.99086
ENSG00000163820,ENSG00000163820,7.47415
ENSG00000163820,ENSG00000118898,2.423986
ENSG00000163820,ENSG00000162408,1.058921
ENSG00000109171,TARSL2,2.455552
ENSG00000109171,ENSG00000008083,3.927878
ENSG00000109171,ENSG00000109171,8.2056
ENSG00000109171,FOPNL,4.94837
ENSG00000109171,ENSG00000005810,3.052245
ENSG00000109171,ENSG00000083896,1.398252
ENSG00000109171,ENSG00000122884,3.13005
ENSG00000109171,ENSG00000204713,1.303122
ENSG00000109171,CSDA,2.391992
ENSG00000109171,ADRBK1,2.050379
ENSG00000109171,ENSG00000126432,1.616627
ENSG00000109171,ENSG00000114416,1.598605
ENSG00000109171,ENSG00000129245,1.739922
ENSG00000109171,ENSG00000112992,2.037501
ENSG00000109171,ENSG00000175216,10.81413
ENSG00000109171,ENSG00000078674,3.709139
ENSG00000109171,FUSIP1,0.9241582
ENSG00000109171,ENSG00000155827,1.833594
ENSG00000109171,ENSG00000188352,2.801996
ENSG00000109171,ENSG00000173272,4.026011
ENSG00000109171,ENSG00000140280,1.333182
ENSG00000109171,ENSG00000167513,2.606181
ENSG00000109171,ENSG00000109171,9.782971
ENSG00000109171,ENSG00000008324,1.947048
ENSG00000109171,AZI1,4.419256
ENSG00000109171,ENSG00000013810,4.002629
ENSG00000109171,ENSG00000104983,3.535149
ENSG00000011451,ENSG00000204371,11.38265
ENSG00000011451,ENSG00000011451,8.921688
ENSG00000011451,ENSG00000063046,1.267374
ENSG00000011451,ENSG00000074201,4.492691
ENSG00000011451,ENSG00000076053,1.757702
ENSG00000011451,ENSG00000196591,2.493094
ENSG00000011451,ENSG00000011451,6.270829
ENSG00000011451,ENSG00000122884,3.078229
ENSG00000011451,ENSG00000147400,2.33877
ENSG00000011451,ENSG00000084093,5.245919
ENSG00000011451,ENSG00000112992,2.322735
ENSG00000011451,ENSG00000144674,3.622075
ENSG00000011451,ENSG00000258947,1.737852
ENSG00000011451,ENSG00000161542,3.256786
ENSG00000011451,ENSG00000127481,2.117066
ENSG00000011451,ENSG00000143751,1.105049
