pair	orf_name_a	orf_name_b	GAVIN_2002	GAVIN_2006	KROGAN
YJL095W_YMR304W	YJL095W	YMR304W	True	False	False
YJL095W_YNL209W	YJL095W	YNL209W	False	False	True
YJL095W_YPL004C	YJL095W	YPL004C	False	False	True
YJL098W_YLR249W	YJL098W	YLR249W	False	True	False
YJL098W_YLR310C	YJL098W	YLR310C	False	True	False
YJL098W_YOR267C	YJL098W	YOR267C	False	True	False
YJL098W_YPL012W	YJL098W	YPL012W	False	False	True
YJL098W_YPL049C	YJL098W	YPL049C	False	True	False
YJL099W_YLR330W	YJL099W	YLR330W	False	True	False
YJL099W_YMR116C	YJL099W	YMR116C	False	True	False
YJL099W_YMR237W	YJL099W	YMR237W	False	True	False
YJL099W_YOL086C	YJL099W	YOL086C	False	True	False
YJL099W_YOR299W	YJL099W	YOR299W	False	True	False
YJL099W_YPR080W	YJL099W	YPR080W	False	True	False
YJL101C_YML056C	YJL101C	YML056C	False	True	False
YJL101C_YPL226W	YJL101C	YPL226W	False	True	False
YJL101C_YPR080W	YJL101C	YPR080W	False	True	False
YJL102W_YLL022C	YJL102W	YLL022C	False	False	True
YJL107C_YJR091C	YJL107C	YJR091C	False	False	True
YJL107C_YOR265W	YJL107C	YOR265W	False	False	True
YJL109C_YJL190C	YJL109C	YJL190C	False	True	False
YJL109C_YJR002W	YJL109C	YJR002W	False	True	True
YJL109C_YJR145C	YJL109C	YJR145C	False	True	False
YJL109C_YLL011W	YJL109C	YLL011W	False	True	False
YJL109C_YLR150W	YJL109C	YLR150W	False	False	True
YJL109C_YLR175W	YJL109C	YLR175W	False	True	False
YJL109C_YLR186W	YJL109C	YLR186W	False	True	False
YJL109C_YLR197W	YJL109C	YLR197W	False	True	False
YJL109C_YLR222C	YJL109C	YLR222C	False	True	False
YJL109C_YLR409C	YJL109C	YLR409C	False	True	False
YJL109C_YLR441C	YJL109C	YLR441C	False	True	False
YJL109C_YMR093W	YJL109C	YMR093W	False	True	True
YJL109C_YMR229C	YJL109C	YMR229C	False	True	False
YJL109C_YNL075W	YJL109C	YNL075W	False	True	False
YJL109C_YOL010W	YJL109C	YOL010W	False	True	False
YJL109C_YOR078W	YJL109C	YOR078W	False	True	False
YJL109C_YOR294W	YJL109C	YOR294W	False	False	True
YJL109C_YOR310C	YJL109C	YOR310C	False	True	False
YJL109C_YPL043W	YJL109C	YPL043W	True	True	False
YJL109C_YPL126W	YJL109C	YPL126W	False	True	True
YJL109C_YPL217C	YJL109C	YPL217C	False	True	False
YJL109C_YPR137W	YJL109C	YPR137W	False	True	False
YJL109C_YPR144C	YJL109C	YPR144C	False	True	False
YJL110C_YKR081C	YJL110C	YKR081C	False	False	True
YJL110C_YPL004C	YJL110C	YPL004C	False	False	True
YJL111W_YMR028W	YJL111W	YMR028W	True	False	False
YJL111W_YNL212W	YJL111W	YNL212W	False	True	False
YJL111W_YOR281C	YJL111W	YOR281C	False	True	False
YJL115W_YJR140C	YJL115W	YJR140C	True	False	True
YJL115W_YLR403W	YJL115W	YLR403W	False	False	True
YJL115W_YNL030W	YJL115W	YNL030W	False	False	True
YJL115W_YNL031C	YJL115W	YNL031C	False	False	True
YJL115W_YNL113W	YJL115W	YNL113W	False	False	True
YJL115W_YOR038C	YJL115W	YOR038C	False	False	True
YJL115W_YOR061W	YJL115W	YOR061W	False	False	True
YJL115W_YPL153C	YJL115W	YPL153C	True	False	True
YJL118W_YKL093W	YJL118W	YKL093W	False	False	True
YJL122W_YMR308C	YJL122W	YMR308C	False	False	True
YJL123C_YNL136W	YJL123C	YNL136W	False	False	True
YJL123C_YNL330C	YJL123C	YNL330C	False	False	True
YJL123C_YOL109W	YJL123C	YOL109W	False	False	True
YJL124C_YLR438C-A	YJL124C	YLR438C-A	True	False	True
YJL124C_YMR080C	YJL124C	YMR080C	True	True	False
YJL124C_YNL118C	YJL124C	YNL118C	True	True	True
YJL124C_YNL147W	YJL124C	YNL147W	True	True	True
YJL125C_YJR066W	YJL125C	YJR066W	False	False	True
YJL125C_YNL062C	YJL125C	YNL062C	False	False	True
YJL128C_YJR009C	YJL128C	YJR009C	False	False	True
YJL128C_YKR048C	YJL128C	YKR048C	False	False	True
YJL128C_YLR058C	YJL128C	YLR058C	False	False	True
YJL129C_YKL142W	YJL129C	YKL142W	False	False	True
YJL129C_YNL175C	YJL129C	YNL175C	False	False	True
YJL129C_YOR196C	YJL129C	YOR196C	False	False	True
YJL130C_YJR077C	YJL130C	YJR077C	False	True	False
YJL130C_YJR109C	YJL130C	YJR109C	False	False	True
YJL130C_YKL010C	YJL130C	YKL010C	False	True	False
YJL130C_YKL029C	YJL130C	YKL029C	False	True	False
YJL130C_YKR059W	YJL130C	YKR059W	False	True	False
YJL130C_YLL018C	YJL130C	YLL018C	False	True	False
YJL130C_YLL040C	YJL130C	YLL040C	False	True	False
YJL130C_YLR106C	YJL130C	YLR106C	False	True	False
YJL130C_YLR180W	YJL130C	YLR180W	False	True	False
YJL130C_YLR216C	YJL130C	YLR216C	False	False	True
YJL130C_YLR347C	YJL130C	YLR347C	False	True	False
YJL130C_YLR436C	YJL130C	YLR436C	False	True	False
YJL130C_YMR235C	YJL130C	YMR235C	False	True	False
YJL130C_YMR246W	YJL130C	YMR246W	False	True	False
YJL130C_YMR304W	YJL130C	YMR304W	False	True	False
YJL130C_YMR308C	YJL130C	YMR308C	False	True	False
YJL130C_YOL098C	YJL130C	YOL098C	False	True	False
YJL130C_YOL120C	YJL130C	YOL120C	False	True	False
YJL130C_YOR136W	YJL130C	YOR136W	False	True	False
YJL130C_YPL020C	YJL130C	YPL020C	False	True	False
YJL130C_YPL235W	YJL130C	YPL235W	False	True	False
YJL130C_YPR010C	YJL130C	YPR010C	False	True	False
YJL130C_YPR174C	YJL130C	YPR174C	False	True	False
YJL131C_YPR161C	YJL131C	YPR161C	False	False	True
YJL137C_YLR258W	YJL137C	YLR258W	False	False	True
YJL137C_YPR034W	YJL137C	YPR034W	False	False	True
YJL138C_YJR140C	YJL138C	YJR140C	False	False	True
YJL138C_YKR059W	YJL138C	YKR059W	False	False	True
YJL138C_YLR023C	YJL138C	YLR023C	False	False	True
YJL138C_YLR249W	YJL138C	YLR249W	False	False	True
YJL138C_YLR380W	YJL138C	YLR380W	False	False	True
YJL138C_YLR429W	YJL138C	YLR429W	False	False	True
YJL138C_YMR083W	YJL138C	YMR083W	False	False	True
YJL138C_YNL250W	YJL138C	YNL250W	False	False	True
YJL138C_YOL013C	YJL138C	YOL013C	False	False	True
YJL138C_YOL090W	YJL138C	YOL090W	True	False	False
YJL140W_YML010W	YJL140W	YML010W	False	True	False
YJL140W_YOL005C	YJL140W	YOL005C	False	False	True
YJL140W_YOL120C	YJL140W	YOL120C	False	True	False
YJL140W_YOR151C	YJL140W	YOR151C	False	True	False
YJL140W_YOR210W	YJL140W	YOR210W	False	False	True
YJL140W_YOR224C	YJL140W	YOR224C	False	False	True
YJL140W_YPL129W	YJL140W	YPL129W	False	False	True
YJL140W_YPR187W	YJL140W	YPR187W	False	True	False
YJL144W_YMR012W	YJL144W	YMR012W	False	False	True
YJL146W_YPL154C	YJL146W	YPL154C	False	True	True
YJL147C_YLR222C	YJL147C	YLR222C	False	False	True
YJL148W_YJL207C	YJL148W	YJL207C	False	False	True
YJL148W_YJR063W	YJL148W	YJR063W	False	False	True
YJL148W_YNL113W	YJL148W	YNL113W	False	False	True
YJL148W_YNL248C	YJL148W	YNL248C	False	False	True
YJL148W_YOL041C	YJL148W	YOL041C	False	False	True
YJL148W_YOR210W	YJL148W	YOR210W	False	False	True
YJL148W_YOR340C	YJL148W	YOR340C	False	False	True
YJL148W_YOR341W	YJL148W	YOR341W	False	False	True
YJL148W_YPR010C	YJL148W	YPR010C	False	False	True
YJL148W_YPR110C	YJL148W	YPR110C	False	False	True
YJL148W_YPR187W	YJL148W	YPR187W	False	False	True
YJL154C_YKL195W	YJL154C	YKL195W	False	False	True
YJL154C_YOR048C	YJL154C	YOR048C	False	True	False
YJL154C_YOR069W	YJL154C	YOR069W	False	False	True
YJL154C_YOR132W	YJL154C	YOR132W	False	False	True
YJL154C_YPL070W	YJL154C	YPL070W	False	False	True
YJL155C_YLR345W	YJL155C	YLR345W	False	True	True
YJL159W_YML085C	YJL159W	YML085C	False	False	True
YJL162C_YLR197W	YJL162C	YLR197W	False	False	True
YJL164C_YLR275W	YJL164C	YLR275W	False	False	True
YJL164C_YPL203W	YJL164C	YPL203W	False	False	True
YJL168C_YKR081C	YJL168C	YKR081C	False	False	True
YJL168C_YMR075W	YJL168C	YMR075W	False	False	True
YJL173C_YLR347C	YJL173C	YLR347C	False	True	False
YJL173C_YML032C	YJL173C	YML032C	False	True	False
YJL173C_YMR234W	YJL173C	YMR234W	True	False	False
YJL173C_YNL312W	YJL173C	YNL312W	False	True	True
YJL176C_YML007W	YJL176C	YML007W	False	True	False
YJL176C_YMR033W	YJL176C	YMR033W	False	True	True
YJL176C_YMR072W	YJL176C	YMR072W	False	True	False
YJL176C_YNL207W	YJL176C	YNL207W	True	False	False
YJL176C_YNR023W	YJL176C	YNR023W	False	True	True
YJL176C_YOR290C	YJL176C	YOR290C	False	True	True
YJL176C_YPL016W	YJL176C	YPL016W	False	True	True
YJL176C_YPL129W	YJL176C	YPL129W	False	True	True
YJL176C_YPR034W	YJL176C	YPR034W	False	True	True
YJL179W_YML094W	YJL179W	YML094W	False	False	True
YJL179W_YNL153C	YJL179W	YNL153C	False	False	True
YJL180C_YJR121W	YJL180C	YJR121W	False	False	True
YJL180C_YKL054C	YJL180C	YKL054C	False	False	True
YJL180C_YNL315C	YJL180C	YNL315C	False	False	True
YJL183W_YJR075W	YJL183W	YJR075W	False	True	False
YJL183W_YPL050C	YJL183W	YPL050C	False	True	False
YJL184W_YKR038C	YJL184W	YKR038C	False	True	True
YJL184W_YML036W	YJL184W	YML036W	False	False	True
YJL187C_YPL001W	YJL187C	YPL001W	False	False	True
YJL190C_YML126C	YJL190C	YML126C	False	True	False
YJL190C_YMR125W	YJL190C	YMR125W	False	True	False
YJL190C_YMR205C	YJL190C	YMR205C	False	True	False
YJL190C_YMR309C	YJL190C	YMR309C	False	True	False
YJL190C_YOR361C	YJL190C	YOR361C	False	True	False
YJL190C_YPL204W	YJL190C	YPL204W	False	True	False
YJL190C_YPR189W	YJL190C	YPR189W	False	True	False
YJL191W_YNL308C	YJL191W	YNL308C	False	True	False
YJL194W_YKL145W	YJL194W	YKL145W	True	True	False
YJL194W_YLR440C	YJL194W	YLR440C	False	True	False
YJL197W_YJR031C	YJL197W	YJR031C	False	False	True
YJL203W_YKL173W	YJL203W	YKL173W	False	True	False
YJL203W_YLR011W	YJL203W	YLR011W	False	False	True
YJL203W_YML049C	YJL203W	YML049C	False	True	True
YJL203W_YMR240C	YJL203W	YMR240C	True	True	True
YJL203W_YMR288W	YJL203W	YMR288W	False	True	False
YJL203W_YOR319W	YJL203W	YOR319W	False	True	False
YJL203W_YPL213W	YJL203W	YPL213W	False	True	False
YJL203W_YPR178W	YJL203W	YPR178W	False	True	False
YJL208C_YKR079C	YJL208C	YKR079C	True	True	False
YJL208C_YMR099C	YJL208C	YMR099C	False	True	False
YJL217W_YPR118W	YJL217W	YPR118W	False	False	True
YJR002W_YKL035W	YJR002W	YKL035W	False	False	True
YJR002W_YMR091C	YJR002W	YMR091C	False	False	True
YJR002W_YOR078W	YJR002W	YOR078W	False	True	False
YJR002W_YOR310C	YJR002W	YOR310C	False	True	False
YJR002W_YPR137W	YJR002W	YPR137W	False	True	False
YJR002W_YPR178W	YJR002W	YPR178W	False	False	True
YJR004C_YPL141C	YJR004C	YPL141C	False	False	True
YJR005W_YJR058C	YJR005W	YJR058C	False	False	True
YJR005W_YOL062C	YJR005W	YOL062C	False	True	False
YJR006W_YJR043C	YJR006W	YJR043C	False	False	True
YJR007W_YKR026C	YJR007W	YKR026C	False	False	True
YJR007W_YLR199C	YJR007W	YLR199C	False	False	True
YJR007W_YLR291C	YJR007W	YLR291C	False	True	True
YJR007W_YMR093W	YJR007W	YMR093W	False	False	True
YJR007W_YOR260W	YJR007W	YOR260W	True	True	True
YJR007W_YOR361C	YJR007W	YOR361C	False	False	True
YJR007W_YPR041W	YJR007W	YPR041W	False	False	True
YJR009C_YKL010C	YJR009C	YKL010C	False	True	False
YJR009C_YLR027C	YJR009C	YLR027C	False	False	True
YJR009C_YLR144C	YJR009C	YLR144C	False	False	True
YJR009C_YML041C	YJR009C	YML041C	False	False	True
YJR009C_YML056C	YJR009C	YML056C	False	True	False
YJR009C_YMR186W	YJR009C	YMR186W	False	False	True
YJR009C_YMR259C	YJR009C	YMR259C	False	False	True
YJR009C_YNL102W	YJR009C	YNL102W	False	False	True
YJR009C_YNL250W	YJR009C	YNL250W	False	False	True
YJR009C_YNL262W	YJR009C	YNL262W	False	False	True
YJR009C_YNL273W	YJR009C	YNL273W	False	False	True
YJR009C_YOL013C	YJR009C	YOL013C	False	False	True
YJR009C_YOR299W	YJR009C	YOR299W	False	False	True
YJR009C_YOR368W	YJR009C	YOR368W	False	False	True
YJR009C_YPL003W	YJR009C	YPL003W	False	False	True
YJR009C_YPL106C	YJR009C	YPL106C	False	True	False
YJR009C_YPR080W	YJR009C	YPR080W	False	True	False
YJR009C_YPR164W	YJR009C	YPR164W	False	False	True
YJR010C-A_YKL009W	YJR010C-A	YKL009W	False	False	True
YJR010C-A_YLR066W	YJR010C-A	YLR066W	False	False	True
YJR010C-A_YLR075W	YJR010C-A	YLR075W	False	False	True
YJR010C-A_YLR150W	YJR010C-A	YLR150W	False	False	True
YJR010C-A_YLR185W	YJR010C-A	YLR185W	False	False	True
YJR010C-A_YLR342W	YJR010C-A	YLR342W	False	False	True
YJR010C-A_YML055W	YJR010C-A	YML055W	False	False	True
YJR010C-A_YML072C	YJR010C-A	YML072C	False	False	True
YJR010C-A_YNR021W	YJR010C-A	YNR021W	False	False	True
YJR010C-A_YOL041C	YJR010C-A	YOL041C	False	False	True
YJR010C-A_YOR086C	YJR010C-A	YOR086C	False	False	True
YJR010C-A_YOR193W	YJR010C-A	YOR193W	False	False	True
YJR010C-A_YPL249C-A	YJR010C-A	YPL249C-A	False	False	True
YJR014W_YLR441C	YJR014W	YLR441C	False	True	False
YJR014W_YMR116C	YJR014W	YMR116C	True	False	False
YJR014W_YOR028C	YJR014W	YOR028C	False	False	True
YJR017C_YOR151C	YJR017C	YOR151C	False	False	True
YJR022W_YLR147C	YJR022W	YLR147C	False	False	True
YJR022W_YLR275W	YJR022W	YLR275W	False	False	True
YJR022W_YMR268C	YJR022W	YMR268C	False	False	True
YJR022W_YNL147W	YJR022W	YNL147W	False	False	True
YJR031C_YNL186W	YJR031C	YNL186W	False	False	True
YJR032W_YLR314C	YJR032W	YLR314C	False	False	True
YJR032W_YML062C	YJR032W	YML062C	False	False	True
YJR032W_YMR186W	YJR032W	YMR186W	False	False	True
YJR032W_YPL161C	YJR032W	YPL161C	False	False	True
YJR033C_YOR332W	YJR033C	YOR332W	False	True	False
YJR036C_YNL307C	YJR036C	YNL307C	False	False	True
YJR041C_YKL014C	YJR041C	YKL014C	False	True	False
YJR041C_YKL214C	YJR041C	YKL214C	False	False	True
YJR041C_YLR221C	YJR041C	YLR221C	False	True	False
YJR041C_YLR347C	YJR041C	YLR347C	False	False	True
YJR041C_YMR125W	YJR041C	YMR125W	False	False	True
YJR041C_YNL189W	YJR041C	YNL189W	False	False	True
YJR041C_YPL178W	YJR041C	YPL178W	False	False	True
YJR042W_YLR208W	YJR042W	YLR208W	True	True	False
YJR042W_YLR371W	YJR042W	YLR371W	False	True	False
YJR042W_YPL169C	YJR042W	YPL169C	False	False	True
YJR045C_YKL191W	YJR045C	YKL191W	False	False	True
YJR045C_YKR048C	YJR045C	YKR048C	True	True	False
YJR045C_YLR203C	YJR045C	YLR203C	False	True	True
YJR045C_YNL078W	YJR045C	YNL078W	False	True	False
YJR045C_YOR081C	YJR045C	YOR081C	False	False	True
YJR045C_YOR347C	YJR045C	YOR347C	False	False	True
YJR045C_YPR161C	YJR045C	YPR161C	False	False	True
YJR050W_YLL036C	YJR050W	YLL036C	False	True	False
YJR050W_YLR117C	YJR050W	YLR117C	True	True	False
YJR051W_YOL142W	YJR051W	YOL142W	False	False	True
YJR052W_YPL046C	YJR052W	YPL046C	False	False	True
YJR053W_YML064C	YJR053W	YML064C	False	False	True
YJR058C_YOL062C	YJR058C	YOL062C	False	False	True
YJR059W_YOR257W	YJR059W	YOR257W	False	False	True
YJR063W_YNL113W	YJR063W	YNL113W	False	False	True
YJR063W_YNL248C	YJR063W	YNL248C	False	False	True
YJR063W_YOR210W	YJR063W	YOR210W	True	True	True
YJR063W_YOR224C	YJR063W	YOR224C	True	True	False
YJR063W_YOR340C	YJR063W	YOR340C	True	True	True
YJR063W_YOR341W	YJR063W	YOR341W	True	True	True
YJR063W_YPR010C	YJR063W	YPR010C	True	True	True
YJR063W_YPR110C	YJR063W	YPR110C	True	True	True
YJR063W_YPR187W	YJR063W	YPR187W	True	True	True
YJR064W_YNL212W	YJR064W	YNL212W	False	True	False
YJR064W_YNR016C	YJR064W	YNR016C	True	True	False
YJR064W_YOR187W	YJR064W	YOR187W	False	True	False
YJR065C_YKL013C	YJR065C	YKL013C	True	True	True
YJR065C_YLR203C	YJR065C	YLR203C	False	False	True
YJR065C_YLR370C	YJR065C	YLR370C	True	True	True
YJR065C_YLR429W	YJR065C	YLR429W	False	False	True
YJR065C_YMR028W	YJR065C	YMR028W	False	False	True
YJR065C_YNR035C	YJR065C	YNR035C	True	True	False
YJR065C_YNR053C	YJR065C	YNR053C	True	True	False
YJR065C_YPL022W	YJR065C	YPL022W	False	False	True
YJR066W_YMR228W	YJR066W	YMR228W	False	False	True
YJR067C_YNL260C	YJR067C	YNL260C	False	False	True
YJR068W_YLR048W	YJR068W	YLR048W	False	True	False
YJR068W_YLR432W	YJR068W	YLR432W	False	True	False
YJR068W_YNL290W	YJR068W	YNL290W	True	True	False
YJR068W_YOL094C	YJR068W	YOL094C	True	True	False
YJR068W_YOR144C	YJR068W	YOR144C	False	True	True
YJR068W_YOR217W	YJR068W	YOR217W	False	True	True
YJR075W_YPL050C	YJR075W	YPL050C	False	True	False
YJR076C_YJR092W	YJR076C	YJR092W	False	True	False
YJR076C_YLR314C	YJR076C	YLR314C	True	True	False
YJR076C_YMR304W	YJR076C	YMR304W	True	False	False
YJR077C_YKL182W	YJR077C	YKL182W	False	True	False
YJR077C_YLR259C	YJR077C	YLR259C	False	True	False
YJR077C_YML016C	YJR077C	YML016C	False	True	False
YJR077C_YML085C	YJR077C	YML085C	False	True	False
YJR077C_YMR186W	YJR077C	YMR186W	False	True	False
YJR077C_YPR184W	YJR077C	YPR184W	False	True	False
YJR082C_YLR455W	YJR082C	YLR455W	False	False	True
YJR082C_YNL107W	YJR082C	YNL107W	False	False	True
YJR082C_YNL136W	YJR082C	YNL136W	False	False	True
YJR082C_YOR244W	YJR082C	YOR244W	False	False	True
YJR082C_YPR023C	YJR082C	YPR023C	False	False	True
YJR082C_YPR031W	YJR082C	YPR031W	False	False	True
YJR084W_YLR150W	YJR084W	YLR150W	False	False	True
YJR084W_YPR045C	YJR084W	YPR045C	False	False	True
YJR084W_YPR182W	YJR084W	YPR182W	True	False	False
YJR092W_YKL157W	YJR092W	YKL157W	False	True	False
YJR093C_YKL018W	YJR093C	YKL018W	False	True	True
YJR093C_YKL059C	YJR093C	YKL059C	True	True	True
YJR093C_YKR002W	YJR093C	YKR002W	True	True	True
YJR093C_YLR044C	YJR093C	YLR044C	False	True	False
YJR093C_YLR115W	YJR093C	YLR115W	True	True	True
YJR093C_YLR221C	YJR093C	YLR221C	True	True	False
YJR093C_YLR277C	YJR093C	YLR277C	True	True	True
YJR093C_YML028W	YJR093C	YML028W	False	True	False
YJR093C_YML030W	YJR093C	YML030W	True	False	False
YJR093C_YMR061W	YJR093C	YMR061W	True	True	False
YJR093C_YNL317W	YJR093C	YNL317W	True	True	True
YJR093C_YPR074C	YJR093C	YPR074C	False	True	False
YJR093C_YPR107C	YJR093C	YPR107C	True	True	True
YJR098C_YMR304W	YJR098C	YMR304W	True	False	False
YJR101W_YOR158W	YJR101W	YOR158W	False	False	True
YJR101W_YPL013C	YJR101W	YPL013C	False	True	False
YJR102C_YPL002C	YJR102C	YPL002C	False	False	True
YJR103W_YKL117W	YJR103W	YKL117W	False	False	True
YJR104C_YMR038C	YJR104C	YMR038C	False	False	True
YJR105W_YKL004W	YJR105W	YKL004W	False	False	True
YJR106W_YMR228W	YJR106W	YMR228W	False	False	True
YJR109C_YKL104C	YJR109C	YKL104C	False	True	False
YJR109C_YKL182W	YJR109C	YKL182W	False	True	False
YJR109C_YLR291C	YJR109C	YLR291C	False	True	False
YJR109C_YOR303W	YJR109C	YOR303W	False	True	True
YJR109C_YPL235W	YJR109C	YPL235W	False	True	False
YJR110W_YPL208W	YJR110W	YPL208W	False	False	True
YJR112W_YPL233W	YJR112W	YPL233W	False	False	True
YJR113C_YKL155C	YJR113C	YKL155C	False	False	True
YJR113C_YNL306W	YJR113C	YNL306W	False	False	True
YJR113C_YNR036C	YJR113C	YNR036C	False	False	True
YJR113C_YOR158W	YJR113C	YOR158W	False	False	True
YJR113C_YPL013C	YJR113C	YPL013C	False	True	False
YJR121W_YLR052W	YJR121W	YLR052W	False	True	False
YJR121W_YML062C	YJR121W	YML062C	False	True	False
YJR121W_YML124C	YJR121W	YML124C	False	True	False
YJR121W_YMR186W	YJR121W	YMR186W	False	False	True
YJR121W_YNL004W	YJR121W	YNL004W	False	True	False
YJR121W_YNL313C	YJR121W	YNL313C	True	False	False
YJR121W_YPL240C	YJR121W	YPL240C	False	False	True
YJR123W_YMR093W	YJR123W	YMR093W	False	True	False
YJR123W_YNL055C	YJR123W	YNL055C	False	True	False
YJR123W_YNL308C	YJR123W	YNL308C	False	True	False
YJR123W_YOR361C	YJR123W	YOR361C	False	True	False
YJR123W_YPR041W	YJR123W	YPR041W	False	True	False
YJR123W_YPR137W	YJR123W	YPR137W	False	True	False
YJR123W_YPR189W	YJR123W	YPR189W	False	True	False
YJR124C_YPL141C	YJR124C	YPL141C	False	False	True
YJR131W_YKR072C	YJR131W	YKR072C	False	False	True
YJR132W_YLR106C	YJR132W	YLR106C	False	True	False
YJR132W_YML085C	YJR132W	YML085C	False	True	False
YJR132W_YMR186W	YJR132W	YMR186W	False	True	False
YJR132W_YOR326W	YJR132W	YOR326W	True	True	False
YJR135C_YLR381W	YJR135C	YLR381W	False	False	True
YJR135C_YMR198W	YJR135C	YMR198W	False	False	True
YJR135C_YPL018W	YJR135C	YPL018W	False	False	True
YJR135C_YPR046W	YJR135C	YPR046W	False	False	True
YJR138W_YML071C	YJR138W	YML071C	False	True	False
YJR138W_YMR304W	YJR138W	YMR304W	True	False	False
YJR138W_YNL016W	YJR138W	YNL016W	True	False	False
YJR138W_YOL145C	YJR138W	YOL145C	True	False	False
YJR139C_YMR186W	YJR139C	YMR186W	False	False	True
YJR140C_YMR031C	YJR140C	YMR031C	False	False	True
YJR145C_YLR175W	YJR145C	YLR175W	False	True	False
YJR145C_YLR432W	YJR145C	YLR432W	False	True	False
YJR145C_YML056C	YJR145C	YML056C	False	True	False
YJR145C_YML062C	YJR145C	YML062C	False	True	False
YJR145C_YMR229C	YJR145C	YMR229C	False	True	False
YJR145C_YNL004W	YJR145C	YNL004W	False	True	False
YJR145C_YNL055C	YJR145C	YNL055C	False	True	False
YJR145C_YNL132W	YJR145C	YNL132W	False	True	False
YJR145C_YNL207W	YJR145C	YNL207W	False	True	False
YJR145C_YNL308C	YJR145C	YNL308C	False	True	False
YJR145C_YOL010W	YJR145C	YOL010W	False	True	False
YJR145C_YOL120C	YJR145C	YOL120C	False	True	False
YJR145C_YOL139C	YJR145C	YOL139C	False	True	False
YJR145C_YOR056C	YJR145C	YOR056C	False	True	False
YJR145C_YOR310C	YJR145C	YOR310C	False	True	False
YJR145C_YPL012W	YJR145C	YPL012W	False	True	False
YJR145C_YPL082C	YJR145C	YPL082C	False	True	False
YJR145C_YPL204W	YJR145C	YPL204W	False	True	False
YJR145C_YPR041W	YJR145C	YPR041W	False	True	False
YJR145C_YPR137W	YJR145C	YPR137W	False	True	False
YJR145C_YPR144C	YJR145C	YPR144C	False	True	False
YJR145C_YPR175W	YJR145C	YPR175W	False	True	False
YJR145C_YPR189W	YJR145C	YPR189W	False	True	False
YJR148W_YLR259C	YJR148W	YLR259C	False	True	False
YJR148W_YLR418C	YJR148W	YLR418C	False	False	True
YJR148W_YNL209W	YJR148W	YNL209W	False	True	False
YJR154W_YLL022C	YJR154W	YLL022C	False	False	True
YJR154W_YPL001W	YJR154W	YPL001W	False	False	True
YJR156C_YLR423C	YJR156C	YLR423C	False	False	True
YKL003C_YNL137C	YKL003C	YNL137C	False	False	True
YKL007W_YKL028W	YKL007W	YKL028W	False	False	True
YKL007W_YLR196W	YKL007W	YLR196W	False	True	False
YKL007W_YLR274W	YKL007W	YLR274W	False	True	False
YKL007W_YML069W	YKL007W	YML069W	False	False	True
YKL007W_YMR229C	YKL007W	YMR229C	False	False	True
YKL007W_YOL065C	YKL007W	YOL065C	False	False	True
YKL007W_YOR236W	YKL007W	YOR236W	False	False	True
YKL007W_YPR093C	YKL007W	YPR093C	False	False	True
YKL009W_YLR074C	YKL009W	YLR074C	True	True	False
YKL009W_YNL061W	YKL009W	YNL061W	True	True	False
YKL009W_YNL175C	YKL009W	YNL175C	False	True	False
YKL009W_YNL209W	YKL009W	YNL209W	False	False	True
YKL009W_YNR053C	YKL009W	YNR053C	False	True	False
YKL009W_YOL077C	YKL009W	YOL077C	False	True	False
YKL009W_YOR206W	YKL009W	YOR206W	False	True	False
YKL009W_YOR272W	YKL009W	YOR272W	False	True	False
YKL009W_YPR016C	YKL009W	YPR016C	True	True	False
YKL009W_YPR080W	YKL009W	YPR080W	False	False	True
YKL010C_YKR059W	YKL010C	YKR059W	False	True	False
YKL010C_YLR304C	YKL010C	YLR304C	False	False	True
YKL010C_YML085C	YKL010C	YML085C	False	True	False
YKL010C_YOR233W	YKL010C	YOR233W	False	False	True
YKL010C_YPR080W	YKL010C	YPR080W	False	True	False
YKL012W_YLR147C	YKL012W	YLR147C	False	True	True
YKL012W_YLR275W	YKL012W	YLR275W	False	False	True
YKL012W_YLR298C	YKL012W	YLR298C	True	True	True
YKL012W_YML046W	YKL012W	YML046W	False	True	True
YKL012W_YMR125W	YKL012W	YMR125W	True	True	False
YKL012W_YOR159C	YKL012W	YOR159C	False	False	True
YKL012W_YPR182W	YKL012W	YPR182W	True	False	True
YKL013C_YLR370C	YKL013C	YLR370C	True	True	True
YKL013C_YNR035C	YKL013C	YNR035C	True	True	False
YKL014C_YLR221C	YKL014C	YLR221C	False	True	False
YKL014C_YNL061W	YKL014C	YNL061W	True	True	False
YKL014C_YOL144W	YKL014C	YOL144W	False	True	False
YKL014C_YPL043W	YKL014C	YPL043W	True	False	False
YKL015W_YLL010C	YKL015W	YLL010C	False	False	True
YKL018W_YKL059C	YKL018W	YKL059C	False	True	True
YKL018W_YKR002W	YKL018W	YKR002W	False	True	True
